id,Title,Content,SKU,"Product Type","Parent Product ID",Trucks,Wheels,"Product Attributes","Regular Price"
1705,"Hibiscus Complet",,1694-1705,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Onsen 100a",,100
1702,"Hibiscus Complet",,1694-1702,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Skiffs 86a",,100
1706,"Hibiscus Complet",,1694-1706,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Zenit 78a - 60mm",,100
1707,"Hibiscus Complet",,1694-1707,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Zenit 78a - 70mm",,100
1708,"Hibiscus Complet",,1694-1708,variable,1694,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Kegels 80a",,100
1709,"Hibiscus Complet",,1694-1709,variable,1694,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Kegels 83a",,100
1704,"Hibiscus Complet",,1694-1704,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Skiffs 80a",,100
1703,"Hibiscus Complet",,1694-1703,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Skiffs 83a",,100
1695,"Hibiscus Complet",,1694-1695,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Kegels 80a",,100
1696,"Hibiscus Complet",,1694-1696,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Kegels 83a",,100
1697,"Hibiscus Complet",,1694-1697,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Kilmer 83a",,100
1698,"Hibiscus Complet",,1694-1698,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Kilmer 80a",,100
1699,"Hibiscus Complet",,1694-1699,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Orangatang Keanu 86a 66mm",,100
1700,"Hibiscus Complet",,1694-1700,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Orangatang Keanu 83a 66mm",,100
1701,"Hibiscus Complet",,1694-1701,variable,1694,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Orangatang Keanu 80a 66mm",,100
1468,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Kegels 80a",,
1467,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Kegels 80a",,
1466,"Hibiscus complete",,,variable,0,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP","Kegels 80a",,
1465,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Kegels 80a",,
1464,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Kegels 80a",,
1057,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 43° RKP","Kegels 80a",,200
1058,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Kegels 80a",,200
1060,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Blue 180mm 50° RKP","Kegels 80a",,80
1061,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Kegels 80a",,80
1055,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP","Kegels 80a",,80
1054,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Kegels 80a",,80
1053,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Kegels 80a",,80
1052,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP","Kegels 80a",,80
1056,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 50° RKP","Kegels 80a",,80
1047,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Kegels 83a",,80
1048,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Kegels 83a",,80
1049,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Kegels 83a",,80
1050,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Kegels 80a",,80
1051,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Kegels 80a",,80
1045,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Kegels 83a",,80
1042,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Kegels 83a",,80
1043,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Kegels 83a",,80
1044,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Blue 180mm 50° RKP","Kegels 83a",,80
1046,"Hibiscus complete",,,variable,0,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP","Kegels 83a",,80
1041,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 43° RKP","Kegels 83a",,80
1040,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 50° RKP","Kegels 83a",,80
1039,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP","Kegels 83a",,80
1038,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Kegels 83a",,80
1037,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Kegels 83a",,80
1035,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Kegels 83a",,80
1034,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Kegels 83a",,80
1038,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Kegels 83a",,80
1029,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Kilmer 80a",,80
1030,"Hibiscus complete",,,variable,0,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP","Kilmer 80a",,80
1031,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Kilmer 80a",,80
1033,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Kilmer 80a",,80
1032,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Kilmer 80a",,80
1028,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Blue 180mm 50° RKP","Kilmer 80a",,80
1027,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Kilmer 80a",,80
1026,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Kilmer 80a",,80
1025,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 43° RKP","Kilmer 80a",,80
1024,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 50° RKP","Kilmer 80a",,80
1023,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP","Kilmer 80a",,80
1020,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP","Kilmer 80a",,80
1018,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Kilmer 80a",,80
1019,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Kilmer 80a",,80
1021,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Kilmer 80a",,80
1022,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Kilmer 80a",,80
1016,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Kilmer 83a",,80
1015,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Kilmer 83a",,80
1012,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Blue 180mm 50° RKP","Kilmer 83a",,80
1013,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Kilmer 83a",,80
1011,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Kilmer 83a",,80
1010,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Kilmer 83a",,80
1008,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 50° RKP","Kilmer 83a",,80
1009,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 43° RKP","Kilmer 83a",,80
1010,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Kilmer 83a",,80
1011,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Kilmer 83a",,80
1000,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Onsen 100a",,80
1001,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Onsen 100a",,80
1002,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Kilmer 83a",,80
1003,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Kilmer 83a",,80
1004,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP","Kilmer 83a",,80
1005,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Kilmer 83a",,80
993,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 43° RKP","Onsen 100a",,80
994,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Onsen 100a",,80
995,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Onsen 100a",,80
996,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Blue 180mm 50° RKP","Onsen 100a",,80
997,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Onsen 100a",,80
998,"Hibiscus complete",,,variable,0,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP","Onsen 100a",,80
999,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Onsen 100a",,80
990,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Onsen 100a",,80
991,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP","Onsen 100a",,80
992,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 50° RKP","Onsen 100a",,80
988,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Onsen 100a",,80
986,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Onsen 100a",,80
985,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Onsen 100a",,80
987,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP","Onsen 100a",,80
984,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Orangatang Keanu 80a 66mm",,80
978,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Orangatang Keanu 80a 66mm",,80
979,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Blue 180mm 50° RKP","Orangatang Keanu 80a 66mm",,80
980,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Orangatang Keanu 80a 66mm",,80
981,"Hibiscus complete",,,variable,0,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP","Orangatang Keanu 80a 66mm",,80
982,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Orangatang Keanu 80a 66mm",,80
983,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Orangatang Keanu 80a 66mm",,80
984,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Orangatang Keanu 80a 66mm",,80
975,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 50° RKP","Orangatang Keanu 80a 66mm",,80
968,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Orangatang Keanu 83a 66mm",,80
969,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Orangatang Keanu 80a 66mm",,80
970,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Orangatang Keanu 80a 66mm",,80
971,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP","Orangatang Keanu 80a 66mm",,80
972,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Orangatang Keanu 80a 66mm",,80
973,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Orangatang Keanu 80a 66mm",,80
974,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP","Orangatang Keanu 80a 66mm",,80
976,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 43° RKP","Orangatang Keanu 80a 66mm",,80
960,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 43° RKP","Orangatang Keanu 83a 66mm",,80
961,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Orangatang Keanu 83a 66mm",,80
962,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Orangatang Keanu 83a 66mm",,80
963,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Blue 180mm 50° RKP","Orangatang Keanu 83a 66mm",,80
964,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Orangatang Keanu 83a 66mm",,80
965,"Hibiscus complete",,,variable,0,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP","Orangatang Keanu 83a 66mm",,80
967,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Orangatang Keanu 83a 66mm",,80
966,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Orangatang Keanu 83a 66mm",,80
957,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Orangatang Keanu 83a 66mm",,80
946,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Orangatang Keanu 86a 66mm",,80
948,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Orangatang Keanu 86a 66mm",,80
949,"Hibiscus complete",,,variable,0,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP","Orangatang Keanu 86a 66mm",,80
950,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Orangatang Keanu 86a 66mm",,80
951,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Orangatang Keanu 86a 66mm",,80
952,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Orangatang Keanu 86a 66mm",,80
953,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Orangatang Keanu 83a 66mm",,80
954,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Orangatang Keanu 83a 66mm",,80
955,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP","Orangatang Keanu 83a 66mm",,80
956,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Orangatang Keanu 83a 66mm",,80
957,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Orangatang Keanu 83a 66mm",,80
939,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP","Orangatang Keanu 86a 66mm",,80
940,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Orangatang Keanu 86a 66mm",,80
941,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Orangatang Keanu 86a 66mm",,80
942,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP","Orangatang Keanu 86a 66mm",,80
943,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 50° RKP","Orangatang Keanu 86a 66mm",,80
944,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 43° RKP","Orangatang Keanu 86a 66mm",,80
945,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Orangatang Keanu 86a 66mm",,80
931,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Blue 180mm 50° RKP","Skiffs 80a",,80
932,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Skiffs 80a",,80
933,"Hibiscus complete",,,variable,0,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP","Skiffs 80a",,80
934,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Skiffs 80a",,80
935,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Skiffs 80a",,80
936,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Skiffs 80a",,80
937,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Orangatang Keanu 86a 66mm",,80
935,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Skiffs 80a",,80
936,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Skiffs 80a",,80
937,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Orangatang Keanu 86a 66mm",,80
938,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Orangatang Keanu 86a 66mm",,80
919,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Skiffs 83a",,80
918,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Skiffs 83a",,80
917,"Hibiscus complete",,,variable,0,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP","Skiffs 83a",,80
916,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Skiffs 83a",,80
915,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Blue 180mm 50° RKP","Skiffs 83a",,80
914,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Skiffs 83a",,80
920,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Skiffs 83a",,80
921,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Skiffs 80a",,80
922,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Skiffs 80a",,80
924,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Skiffs 80a",,80
925,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Skiffs 80a",,80
926,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP","Skiffs 80a",,80
927,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 50° RKP","Skiffs 80a",,80
898,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Red 180mm 50° RKP","Skiffs 86a",,80
899,"Hibiscus complete",,,variable,0,"Paris Trucks Satin Blue 180mm 50° RKP","Skiffs 86a",,80
900,"Hibiscus complete",,,variable,0,"Paris Trucks Matte Black 180mm 50° RKP","Skiffs 86a",,80
901,"Hibiscus complete",,,variable,0,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP","Skiffs 86a",,80
897,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 165mm 43° RKP","Skiffs 86a",,80
896,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 43° RKP","Skiffs 86a",,80
895,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 50° RKP","Skiffs 86a",,80
894,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP","Skiffs 86a",,80
893,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Skiffs 86a",,80
909,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP","Skiffs 83a",,80
902,"Hibiscus complete",,,variable,0,"Paris Trucks Gold 180mm 43° RKP","Skiffs 86a",,80
903,"Hibiscus complete",,,variable,0,"Paris Trucks Black 150mm 50° RKP","Skiffs 86a",,80
904,"Hibiscus complete",,,variable,0,"Paris Street Trucks RAW 169mm TKP","Skiffs 86a",,80
905,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Skiffs 83a",,80
906,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Skiffs 83a",,80
907,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP","Skiffs 83a",,80
908,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Skiffs 83a",,80
910,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP","Skiffs 83a",,80
911,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 50° RKP","Skiffs 83a",,80
912,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Electro Luxe 180mm 43° RKP","Skiffs 83a",,80
890,"Hibiscus complete",,,variable,0,"Paris Trucks Tiffany White 180mm 50° RKP","Skiffs 86a",,80
889,"Hibiscus complete",,,variable,0,"Paris Trucks White 180mm 43° RKP","Skiffs 86a",,80
891,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP","Skiffs 86a",,80
892,"Hibiscus complete",,,variable,0,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP","Skiffs 86a",,80
565,Hibiscus,,565,simple,0,,,a:0:{},120
426,"Variation n&deg;426 sur The Shred complete",,,variable,218,bear-kodiak-black,boss,,230
425,"Variation n&deg;425 sur The Shred complete",,,variable,218,bear-kodiak-black,fatties,,230
424,"Variation n&deg;424 sur The Shred complete",,,variable,218,bear-kodiak-black,mini-monster,,230
292,"Product #288 Variation",,,variable,288,bear-kodiaks,fatties,,
289,"Product #288 Variation",,,variable,288,bears-grizzly-gen-5,mini-monster,,
290,"Product #288 Variation",,,variable,288,bear-kodiaks,mini-monster,,
291,"Product #288 Variation",,,variable,288,bears-grizzly-gen-5,fatties,,
293,"Product #288 Variation",,,variable,288,bears-grizzly-gen-5,boss,,
294,"Product #288 Variation",,,variable,288,bear-kodiaks,boss,,
273,"Variation n&deg;273 sur The shred complete (Copier)",,,variable,0,bears-grizzly-gen-5,mini-monster,,350
274,"Variation n&deg;274 sur The shred complete (Copier)",,,variable,0,bear-kodiaks,mini-monster,,350
275,"Variation n&deg;275 sur The shred complete (Copier)",,,variable,0,bears-grizzly-gen-5,fatties,,350
276,"Variation n&deg;276 sur The shred complete (Copier)",,,variable,0,bear-kodiaks,fatties,,350
277,"Variation n&deg;277 sur The shred complete (Copier)",,,variable,0,bears-grizzly-gen-5,boss,,3500
278,"Variation n&deg;278 sur The shred complete (Copier)",,,variable,0,bear-kodiaks,boss,,350
220,"Variation n&deg;220 sur The shred complete",,,variable,218,bears-grizzly-gen-5,mini-monster,,350
222,"Variation n&deg;222 sur The shred complete",,,variable,218,bears-grizzly-gen-5,fatties,,350
223,"Variation n&deg;223 sur The shred complete",,,variable,218,bear-kodiaks,fatties,,350
224,"Variation n&deg;224 sur The shred complete",,,variable,218,bears-grizzly-gen-5,boss,,3500
225,"Variation n&deg;225 sur The shred complete",,,variable,218,bear-kodiaks,boss,,350
221,"Variation n&deg;221 sur The shred complete",,,variable,218,bear-kodiaks,mini-monster,,350
1067,"Hibiscus complete",,,variable,0,,,,80
1066,"Hibiscus complete",,,variable,0,,,,80
564,Alaia,,564,simple,0,,,a:0:{},120
563,"MARBLE 40",,563,simple,0,,,a:0:{},190
562,"MARBLE 38",,562,simple,0,,,a:0:{},190
561,"ROCKET V2",,561,simple,0,,,a:0:{},200
560,JIG,,560,simple,0,,,a:0:{},200
559,AB,,559,simple,0,,,a:0:{},200
558,"Morning Wood",,558,simple,0,,,a:0:{},150
555,Cruise,,555,simple,0,,,a:0:{},140
554,Choka,,554,simple,0,,,a:0:{},120
566,Shred,,566,simple,0,,,a:0:{},150
